Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-02-22 20:45:00+00:00,67355.0703125,67432.0078125,67339.421875,67405.0625,7350272
2026-02-22 21:00:00+00:00,67430.875,67439.359375,67350.828125,67350.828125,158859264
2026-02-22 21:15:00+00:00,67438.6015625,67457.1171875,67409.546875,67409.546875,164218880
2026-02-22 21:30:00+00:00,67568.8828125,67568.8828125,67440.8828125,67440.8828125,66764800
2026-02-22 21:45:00+00:00,67586.2265625,67592.5546875,67559.5078125,67565.9375,94859264
2026-02-22 22:00:00+00:00,67469.2421875,67591.5625,67463.515625,67586.0625,0
2026-02-22 22:15:00+00:00,67566.921875,67654.796875,67502.8671875,67506.2578125,146284544
2026-02-22 22:30:00+00:00,67626.546875,67626.546875,67528.4140625,67528.4140625,73981952
2026-02-22 22:45:00+00:00,67674.3671875,67710.84375,67657.2109375,67657.2109375,100868096
2026-02-22 23:00:00+00:00,67542.640625,67689.75,67542.640625,67642.515625,145807360
2026-02-22 23:15:00+00:00,67533.484375,67533.484375,67478.953125,67495.3984375,107628544
2026-02-22 23:30:00+00:00,67475.8125,67555.3828125,67474.1484375,67555.2421875,175171584
2026-02-22 23:45:00+00:00,67683.7890625,67683.7890625,67467.8203125,67467.8203125,104663040
2026-02-23 00:00:00+00:00,67584.2578125,67633.90625,67567.953125,67616.5390625,132423680
2026-02-23 00:15:00+00:00,67421.0390625,67600.8984375,67391.046875,67600.8984375,15712256
2026-02-23 00:30:00+00:00,67172.9765625,67422.0,67172.9765625,67422.0,327763968
2026-02-23 00:45:00+00:00,66794.609375,67178.8359375,66794.609375,67178.8359375,236482560
2026-02-23 01:00:00+00:00,65544.4453125,66720.875,65363.1875,66720.875,944828416
2026-02-23 01:15:00+00:00,65156.203125,65532.38671875,65026.26171875,65532.38671875,2331580416
2026-02-23 01:30:00+00:00,65140.01953125,65359.6953125,65029.53515625,65029.53515625,1655271424
2026-02-23 01:45:00+00:00,64598.59375,65009.8203125,64416.8203125,65009.8203125,2467616768
2026-02-23 02:00:00+00:00,64721.63671875,64721.63671875,64400.73828125,64424.27734375,1147666432
2026-02-23 02:15:00+00:00,64618.15625,64788.90234375,64574.15234375,64729.26953125,528545792
2026-02-23 02:30:00+00:00,64739.9765625,64883.36328125,64739.9765625,64811.46875,354762752
2026-02-23 02:45:00+00:00,64727.58984375,64822.00390625,64706.3203125,64822.00390625,973582336
2026-02-23 03:00:00+00:00,64872.29296875,65008.3359375,64773.41796875,64773.41796875,188628992
2026-02-23 03:15:00+00:00,64751.40625,64927.97265625,64691.06640625,64927.97265625,522192896
2026-02-23 03:30:00+00:00,64957.30078125,64963.921875,64723.703125,64748.5234375,243568640
2026-02-23 03:45:00+00:00,64946.36328125,64974.25390625,64927.07421875,64961.359375,646727680
2026-02-23 04:00:00+00:00,64955.29296875,64958.4921875,64857.34765625,64958.4921875,93483008
2026-02-23 04:15:00+00:00,64759.41015625,64978.33984375,64735.203125,64978.33984375,362422272
2026-02-23 04:30:00+00:00,64692.6640625,64785.44140625,64681.89453125,64754.45703125,814639104
